,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index_0,Index_1,Index_2
1014,1,13,3990000000.0,0,985800.0,-0.8320000000000001,0.3497,4.1,2,1989.0,10,1,1,0,0,1,0
1015,1,21,531070000.00000006,0,97840.0,-0.37,0.0,2.9,2,1909.0,4,0,0,0,0,0,1
1016,1,121,956960000.0,0,397630.0,-0.044000000000000004,0.2715,3.0,4,1967.0,4,0,0,0,0,1,0
1017,0,140,14120000000.0,0,1050000.0,-0.192,0.0,4.2,1,1996.0,3,1,1,0,0,0,1
1018,0,140,14010000000.0,0,32680.0,-0.192,0.0,4.2,1,1996.0,3,1,1,0,0,0,1
1019,1,38,3350000000.0,0,830260.0,4.452,-0.3722,3.3,2,1998.0,0,0,1,0,0,0,1
1020,1,13,1080000000.0,0,359280.0,-0.008,-0.0333,3.5,6,1996.0,9,0,1,0,0,1,0
1021,1,13,407320000.0,1,14400.0,-0.087,0.0,4.2,3,1988.0,9,1,1,0,0,1,0
1022,0,86,26460000000.0,0,1010000.0,-0.873,0.0165,4.3,4,1996.0,3,1,1,0,0,0,1
1023,1,80,78780000.0,0,670270.0,0.608,0.19,2.5,0,1996.0,1,0,1,0,0,1,0
1024,1,82,1460000000.0,0,268800.0,0.253,-0.07200000000000001,3.7,4,1953.0,0,0,1,0,0,1,0
1025,1,140,25470000000.0,1,2069999.9999999998,-0.195,0.06269999999999999,3.9,1,1997.0,3,1,1,1,0,0,1
1026,0,78,193390000.0,1,267060.0,-2.145,0.6056,5.0,0,1996.0,6,1,1,0,0,1,0
1027,1,17,2400000000.0,0,1330000.0,0.26,-0.037000000000000005,2.7,3,2013.0,9,0,0,0,0,1,0
1028,1,45,11670000000.0,0,1940000.0,-0.193,1.5202000000000002,3.5,2,1898.0,4,0,0,0,0,0,1
1029,0,39,13270000000.0,1,27750000.0,0.731,0.5103,3.9,1,1993.0,9,0,1,0,0,0,1
1030,1,97,111770000.0,1,26690.0,1.209,0.0,3.1,3,1965.0,4,0,0,0,0,1,0
1031,1,122,7510000000.0,0,346530.0,-1.011,0.7023,3.6,4,1994.0,0,0,1,0,0,1,0
1032,1,0,363370000.0,0,163540.0,0.28600000000000003,-0.0139,3.6,3,2013.0,1,0,1,0,0,0,1
1033,1,52,15540000.0,0,1070000.0,0.389,0.0,2.6,0,1985.0,2,0,1,0,0,1,0
1034,1,13,1430000000.0,0,154770.0,-0.223,0.015300000000000001,4.3,5,1994.0,7,1,1,0,0,1,0
1035,1,30,28090000000.0,1,704320.0,2.2840000000000003,0.19190000000000002,3.6,1,1899.0,5,0,1,1,0,0,1
1036,1,121,339940000.0,0,202810.0,0.643,-0.0986,3.5,5,1997.0,9,0,1,0,0,1,0
1037,1,13,1710000000.0,0,136380.0,-0.022000000000000002,-0.0638,3.7,3,1998.0,7,0,0,0,0,1,0
1038,1,121,2760000000.0,0,1340000.0,0.091,2.6667,4.3,2,1987.0,4,1,1,0,0,0,1
1039,1,76,601830000.0,1,163400.0,-0.598,0.0671,3.4,6,2005.0,9,0,1,0,0,1,0
1040,0,54,1870000000.0,1,1600000.0,0.196,0.3053,4.6,2,1996.0,4,1,1,0,0,0,1
1041,1,101,6650000000.0,0,169820.0,-0.149,0.076,4.7,6,1996.0,4,1,1,0,0,0,1
1042,1,38,564430000.0,1,110540.0,-0.14,0.2697,4.9,6,1996.0,4,1,1,0,0,1,0
1043,1,84,176250000.0,1,283280.0,4.5,0.5227,3.1,6,1996.0,9,0,1,0,0,0,1
1044,0,1,1970000000.0,1,2600000.0,-0.155,12.1,1.3,6,1996.0,4,0,1,0,0,1,0
1045,1,77,7870000000.0,1,584800.0,-0.212,0.069,3.5,1,1984.0,5,0,1,0,0,0,1
1046,1,68,1580000000.0,0,416520.0,-0.383,0.3387,3.7,2,1997.0,4,0,0,0,0,1,0
1047,1,67,1160000000.0,1,183710.0,-0.17800000000000002,-0.0061,4.6,5,1913.0,10,1,1,0,0,0,1
1048,1,140,20910000000.0,1,1900000.0,-0.47500000000000003,0.0429,3.3,1,1987.0,3,0,1,1,0,0,1
1049,1,80,68110000.0,0,327630.0,0.127,-0.069,3.8,6,2005.0,8,0,0,0,0,1,0
1050,1,59,106570000000.0,0,1270000.0,-0.614,0.15810000000000002,4.0,1,1946.0,3,1,1,1,0,0,1
1051,1,38,16350000000.000002,0,4000000.0,-7.92,0.29550000000000004,3.8,4,1954.0,5,0,1,0,0,0,1
1052,1,59,1390000000.0,0,507710.0,-0.659,0.1815,3.9,2,1996.0,2,1,0,0,0,0,1
1053,1,78,98240000.0,1,60560.0,1.055,0.5556,2.9,6,1995.0,6,0,1,0,1,0,0
1054,1,17,174490000.0,0,1590000.0,0.355,0.052000000000000005,3.4,0,1996.0,4,0,1,0,0,1,0
1055,0,138,3250000000.0,0,1880000.0,0.8250000000000001,0.0,3.7,4,1996.0,5,0,0,0,0,0,1
1056,1,104,13780000000.0,1,843480.0,-0.185,0.12150000000000001,3.6,2,1969.0,10,0,1,0,0,0,1
1057,1,33,139830000.0,0,457880.0,0.467,0.8013,4.0,5,2014.0,4,1,1,0,0,0,1
1058,1,72,6040000000.0,1,2460000.0,-2.634,2.125,3.8,2,1982.0,0,0,1,0,0,0,1
1059,1,118,274850000.0,1,1710000.0,-1.121,0.588,3.7,6,1996.0,2,1,1,0,1,0,0
1060,1,44,6360000000.0,1,266650.0,-0.583,0.071,3.5,1,1996.0,7,0,0,0,0,0,1
1061,1,119,360960000.0,0,528660.0,0.813,0.19219999999999998,2.8,5,1984.0,9,0,0,0,0,1,0
1062,1,23,15540000000.0,1,814860.0,-0.36100000000000004,0.0579,3.9,1,1920.0,7,1,0,1,0,0,1
1063,1,126,55650000000.0,0,2780000.0,-0.128,0.1118,3.7,1,1890.0,3,0,1,1,0,0,1
1064,0,87,80330000000.0,1,4220000.0,-0.44,0.1446,3.9,1,1949.0,3,1,1,0,0,0,1
1065,1,87,3850000000.0,1,1040000.0,-0.856,-0.2065,4.1,3,1996.0,2,1,0,0,0,0,1
1066,0,38,1180000000.0,1,3250000.0,1.316,-0.0536,4.1,2,1997.0,4,1,1,0,0,1,0
1067,1,44,93380000.0,1,1400000.0,0.5750000000000001,0.0,2.7,3,1984.0,9,0,0,0,0,1,0
1068,0,140,3840000000.0,0,871630.0,-1.1720000000000002,0.1216,3.8,1,1963.0,3,1,1,0,0,0,1
1069,1,87,2770000000.0,0,2280000.0,0.643,1.4000000000000001,3.5,2,2014.0,0,0,0,0,0,0,1
1070,1,123,21950000000.0,0,3180000.0,-0.22899999999999998,0.3498,4.0,5,2006.0,4,1,1,1,0,1,0
1071,1,40,2880000000.0,0,499150.0,-0.394,0.08460000000000001,3.6,2,2015.0,5,0,0,0,0,0,1
1072,1,40,3990000000.0,0,255170.0,0.038,0.2158,3.2,4,1965.0,5,0,0,0,0,0,1
1073,1,77,4530000000.0,1,296700.0,0.866,0.083,3.4,1,1999.0,0,0,1,0,0,1,0
1074,1,85,14880000.0,1,418030.0,0.603,0.48200000000000004,3.4,3,1996.0,2,1,1,0,1,0,0
1075,1,17,938580000.0,1,117710.0,-1.82,-0.276,3.8,6,1995.0,9,1,1,0,0,1,0
1076,1,118,15770000000.0,1,890070.0,0.16,0.1816,3.8,2,1966.0,0,1,1,0,0,1,0
1077,1,121,4210000000.0,0,626710.0,0.8240000000000001,0.0908,4.1,2,1999.0,4,1,1,0,0,0,1
1078,1,33,1220000000.0,0,318530.0,2.146,0.066,4.1,2,2003.0,0,1,1,0,0,0,1
1079,1,84,46680000000.0,0,3990000.0,-1.222,0.045,4.1,2,1996.0,7,1,1,1,0,0,1
1080,1,38,635050000.0,1,951910.0,-0.515,0.5820000000000001,4.7,0,2012.0,4,1,1,0,0,1,0
1081,1,40,977640000.0,0,794830.0,0.8440000000000001,0.526,3.3,6,2008.0,8,0,1,0,0,1,0
1082,1,126,1450000000.0,0,213380.0,0.145,0.6949,3.7,2,1910.0,0,1,1,0,0,0,1
1083,1,61,28640000000.0,1,329810.0,0.237,0.2343,4.2,1,1993.0,5,1,1,0,0,0,1
1084,1,122,1650000000.0,0,362500.0,-1.9769999999999999,0.0572,3.9,2,1989.0,4,0,1,0,0,1,0
1085,1,87,51600000000.0,1,5900000.0,-0.174,-0.0083,4.0,4,1968.0,3,1,1,0,0,0,1
1086,1,98,3210000000.0,0,956580.0,-0.306,0.0775,5.0,0,1996.0,4,1,1,0,0,0,1
1087,1,84,106630000.0,1,34810.0,-0.891,0.0,3.7,4,1969.0,5,0,1,0,0,1,0
1088,1,17,870850000.0,1,1110000.0,-0.19100000000000003,0.192,3.2,6,1996.0,8,0,0,0,0,1,0
1089,1,17,195110000.0,0,167470.0,0.006,-0.16399999999999998,5.0,0,1996.0,4,1,1,0,0,1,0
1090,1,103,3350000000.0,0,1120000.0,-0.08800000000000001,0.41700000000000004,4.7,6,1996.0,10,1,1,0,0,0,1
1091,1,63,12260000000.0,1,3200000.0,0.564,0.1201,3.6,4,1859.0,10,0,1,0,0,0,1
1092,0,86,65080000000.0,0,2380000.0,-4.0489999999999995,-0.1193,3.7,1,1972.0,3,0,0,0,0,0,1
1093,0,22,254130000.0,1,1120000.0,-0.41500000000000004,0.0,4.1,6,2016.0,4,1,1,0,0,1,0
1094,1,104,29050000000.0,1,2230000.0,-0.057,0.1804,4.3,2,1993.0,5,1,1,1,0,0,1
1095,1,84,5280000000.0,0,4500000.0,0.225,0.1385,4.1,5,1888.0,0,1,1,0,0,0,1
1096,0,84,1700000000.0,0,1790000.0,-2.696,0.35090000000000005,3.9,3,1986.0,0,0,0,0,0,0,1
1097,1,68,8740000000.0,0,73320.0,-0.07400000000000001,0.0797,4.2,4,1925.0,7,1,1,0,0,1,0
1098,1,96,1150000000.0,0,495800.0,1.3940000000000001,0.7907,3.4,6,1992.0,6,0,1,0,0,1,0
1099,0,1,2810000000.0,0,3470000.0,-1.745,1.377,3.9,1,1969.0,3,1,0,0,0,0,1
1100,1,140,27550000000.0,0,1550000.0,0.26,0.0645,4.2,4,1966.0,4,1,1,1,0,0,1
1101,1,13,50040000.0,0,3190.0,-0.179,0.0,4.0,6,1869.0,6,0,1,0,0,1,0
1102,1,116,2310000000.0,0,121260.0,-0.672,0.2295,2.7,2,1990.0,10,0,0,0,0,0,1
1103,0,76,160930000.0,1,157410.0,1.4809999999999999,0.5713,5.0,3,1996.0,9,1,1,0,0,1,0
1104,0,63,5160000000.0,0,39190.0,0.9,0.2,3.4,2,1996.0,0,1,1,0,0,1,0
1105,1,125,5540000000.0,1,1580000.0,0.013000000000000001,0.0809,3.9,2,1996.0,4,1,1,0,0,0,1
1106,0,1,5700000000.0,1,25510.0,0.034,0.1434,3.7,1,1967.0,5,0,1,0,0,1,0
1107,0,82,5030000000.0,1,873100.0,-0.314,0.1775,4.8,3,1996.0,4,1,1,0,0,0,1
1108,1,40,40230000.0,0,7440.0,-0.505,0.0,3.7,6,1928.0,6,0,0,0,1,0,0
1109,1,17,670650000.0,1,653120.0,-0.457,0.506,3.6,5,2008.0,11,0,0,0,0,1,0
1110,1,13,186440000.0,1,20040.0,-0.091,0.2232,4.2,0,1996.0,8,1,1,0,0,1,0
1111,1,98,2089999999.9999998,0,1470000.0,-1.3459999999999999,2.4545,3.2,5,2013.0,4,0,0,0,0,0,1
1112,1,104,19570000000.0,0,363610.0,0.302,-0.1997,4.4,2,1971.0,4,1,1,1,0,0,1
1113,1,13,170340000.0,1,28870.0,0.185,0.0064,3.0,3,1996.0,9,0,0,0,0,1,0
1114,0,78,1850000000.0,1,95940.0,0.12,0.292,3.4,3,2009.0,9,1,1,0,0,1,0
1115,1,121,12770000000.0,0,1050000.0,-0.138,0.731,4.3,2,2012.0,4,1,1,0,0,0,1
1116,1,84,836140000.0,0,298100.0,0.109,0.8243,2.0,0,1996.0,6,0,0,0,0,0,1
1117,1,87,27920000000.0,0,18310000.0,-1.18,-0.34049999999999997,3.8,1,1995.0,3,1,1,0,0,0,1
1118,1,52,635990000.0,1,409670.0,-0.645,0.1353,3.0,2,1932.0,10,0,0,0,0,0,1
1119,0,126,55570000000.0,0,1970000.0,-0.336,0.1097,3.8,1,1911.0,3,1,1,1,0,0,1
1120,1,17,138560000.0,1,547910.0,-0.29100000000000004,0.0392,5.0,0,1996.0,4,1,1,0,0,1,0
1121,1,138,20690000000.0,1,1110000.0,0.096,0.063,3.9,1,1992.0,3,0,1,1,0,0,1
1122,1,87,3800000000.0,0,4330000.0,2.325,0.35810000000000003,3.4,5,2018.0,0,0,1,0,0,0,1
1123,1,71,21760000000.0,0,3070000.0,2.5500000000000003,0.2274,4.4,2,2005.0,0,1,1,1,0,1,0
1124,1,17,97110000.0,0,404100.0,0.37,-0.057,4.0,0,1996.0,4,1,1,0,0,1,0
1125,0,87,1820000000.0,0,1540000.0,-1.324,1.411,4.3,2,1991.0,10,1,1,0,0,0,1
1126,1,74,1920000000.0,0,81670.0,6.0120000000000005,0.7540000000000001,2.8,2,1996.0,10,0,0,0,0,0,1
1127,0,17,128699999.99999999,0,96430.0,-0.341,-0.35700000000000004,5.0,0,1996.0,4,1,1,0,0,1,0
1128,1,121,4750000000.0,0,533780.0,-0.7140000000000001,1.188,4.5,5,2002.0,4,1,1,0,0,1,0
1129,1,18,417960000.0,1,412630.0,0.8,0.0882,3.4,2,1989.0,4,0,0,0,0,0,1
1130,1,70,985470000.0,1,226480.0,-0.483,0.9620000000000001,3.6,3,2011.0,4,0,1,0,0,1,0
1131,1,17,95040000.0,0,11720000.0,-0.065,0.40700000000000003,4.1,6,1996.0,4,1,1,0,0,1,0
1132,0,17,149500000.0,0,590390.0,-0.18,-0.027999999999999997,3.0,6,1996.0,4,0,1,0,0,1,0
1133,1,56,1700000000.0,0,513710.00000000006,-0.085,1.087,3.5,2,2011.0,6,0,1,0,0,0,1
1134,1,17,861650000.0,0,194010.0,0.111,0.018000000000000002,3.1,6,1996.0,11,1,1,0,0,1,0
1135,1,121,26020000.0,0,584960.0,1.066,0.0,3.2,3,1985.0,6,0,0,0,0,1,0
1136,1,122,2089999999.9999998,0,260000.0,0.36700000000000005,0.21489999999999998,3.1,2,1989.0,4,0,0,0,0,1,0
1137,1,140,14300000000.0,0,1310000.0,-0.027000000000000003,0.056100000000000004,3.3,2,1996.0,4,0,1,1,0,0,1
1138,1,53,1830000000.0,0,1200000.0,-5.5889999999999995,0.1605,3.7,2,2015.0,10,0,1,0,0,0,1
1139,1,122,3060000000.0,0,343280.0,0.015,0.09460000000000002,3.6,2,1988.0,4,1,1,0,0,0,1
1140,1,78,62570000000.0,0,2600000.0,-0.21,0.1412,4.0,1,1958.0,5,1,1,1,0,0,1
1141,1,12,9330000000.0,1,778770.0,-0.139,-0.0171,3.6,2,1973.0,0,0,1,0,0,1,0
1142,1,35,21710000000.0,0,1520000.0,-7.774,0.051,4.2,2,1995.0,4,1,1,0,0,1,0
1143,1,138,43350000000.0,0,5420000.0,-0.33299999999999996,0.1061,4.0,1,2000.0,3,1,1,1,0,1,0
1144,1,135,23760000000.0,0,2460000.0,-6.041,217.44830000000002,4.0,1,1996.0,7,1,1,1,0,1,0
1145,1,110,4980000000.0,1,1590000.0,3.699,0.8647,4.8,1,2009.0,0,1,1,0,0,1,0
1146,1,30,4450000000.0,1,191470.0,0.012,0.0834,3.6,2,1967.0,4,0,0,0,0,1,0
1147,1,7,285150000.0,1,11400000.0,-1.786,0.92,3.5,1,1980.0,5,0,0,0,0,0,1
1148,1,85,151850000.0,1,801180.0,0.165,0.24100000000000002,3.7,2,1954.0,4,0,1,0,0,0,1
1149,1,26,1280000000.0,0,1240000.0,-3.83,0.34659999999999996,3.4,2,1996.0,10,0,0,0,0,1,0
1150,1,127,3870000000.0,0,684600.0,0.091,0.0958,4.3,1,1990.0,10,1,1,0,0,1,0
1151,1,17,137280000.0,1,183710.0,0.363,0.145,5.0,2,1996.0,4,1,1,0,0,1,0
1152,1,78,171340000.0,0,6750000.0,0.6829999999999999,0.0,3.6,6,1996.0,1,0,0,0,0,1,0
1153,1,17,275330000.0,0,183710.0,0.35000000000000003,0.162,3.3,6,1996.0,4,0,1,0,0,1,0
1154,1,33,348600000.0,0,436840.0,-0.342,1.5,3.6,4,1978.0,0,0,1,0,0,1,0
1155,1,67,6690000000.0,0,702600.0,-0.01,-0.0859,3.7,1,1889.0,7,1,1,0,0,0,1
1156,1,84,15550000000.0,0,2510000.0,1.8190000000000002,0.2766,3.2,6,1996.0,10,0,1,1,0,1,0
1157,1,91,199740000.0,1,280080.0,0.499,0.773,2.7,2,1912.0,10,0,0,0,0,1,0
1158,1,116,1390000000.0,0,88600.0,1.01,1.432,2.8,2,1981.0,4,0,0,0,0,1,0
1159,1,60,29220000000.0,0,3230000.0,0.084,0.10039999999999999,3.6,1,1967.0,7,0,1,1,0,1,0
1160,1,17,7430000000.0,1,1040000.0,-0.462,-0.196,4.3,6,1996.0,1,1,1,0,0,1,0
1161,1,70,938130000000.0,0,18610000.0,0.5700000000000001,0.15880000000000002,4.3,1,2004.0,3,1,1,1,0,1,0
1162,1,13,2240000000.0,0,722800.0,1.5,-0.3008,3.7,2,1987.0,10,1,1,0,0,0,1
1163,1,52,13270000000.0,1,843900.0,0.29100000000000004,0.09140000000000001,4.3,1,2011.0,5,1,1,1,0,0,1
1164,1,17,326230000.0,1,1760000.0,0.115,1.6600000000000001,5.0,6,1996.0,4,1,1,0,0,1,0
1165,1,13,223210000.0,0,30180.0,-0.263,-0.1461,4.3,3,1990.0,9,1,1,0,0,1,0
1166,1,13,1720000000.0,0,161380.0,-0.371,-0.13670000000000002,3.9,0,1996.0,11,1,1,0,0,0,1
1167,1,13,758110000.0,1,50170.0,-0.009000000000000001,-0.057699999999999994,3.2,3,1995.0,9,0,0,0,0,1,0
1168,1,13,1170000000.0,1,116570.0,-0.096,0.029500000000000002,3.4,2,1910.0,7,0,0,0,0,1,0
1169,1,13,2480000000.0,1,2029999.9999999998,-0.397,0.0897,3.4,2,1910.0,7,0,0,0,0,0,1
1170,1,30,442750000.0,1,55400.0,-8.261000000000001,13.0909,4.3,5,1983.0,4,1,1,0,0,0,1
1171,1,13,151760000.0,0,7530.0,-0.02,0.0,3.5,3,1998.0,6,0,1,0,0,1,0
1172,1,13,353400000.0,0,72520.0,0.046,-0.087,3.9,6,2005.0,6,0,1,0,0,1,0
1173,1,13,151740000.0,0,20730.0,-0.066,0.0313,4.2,3,1994.0,6,0,1,0,0,1,0
1174,1,13,203080000.0,1,24760.0,0.155,-0.056799999999999996,2.6,6,1999.0,6,0,0,0,0,1,0
1175,1,40,2700000000.0,1,24470000.0,0.7709999999999999,0.414,2.5,5,1969.0,4,0,0,0,0,1,0
1176,1,13,1320000000.0,1,404240.0,-0.297,-0.07830000000000001,3.5,2,1982.0,4,0,0,0,0,0,1
1177,1,33,3270000000.0,1,188390.0,-0.32799999999999996,0.1812,3.1,1,1988.0,0,0,0,0,0,1,0
1178,1,30,4690000000.0,0,324390.0,0.002,0.163,4.0,2,1982.0,5,1,1,0,0,0,1
1179,1,13,7810000000.0,0,55950.0,0.157,0.6970000000000001,3.5,4,1898.0,0,0,1,0,0,1,0
1180,1,100,2200000000.0,0,440290.0,0.021,0.06269999999999999,5.0,0,1996.0,4,1,1,0,0,0,1
1181,1,32,50340000000.0,0,24530000.0,3.446,0.2197,3.8,1,1996.0,3,0,1,1,0,0,1
1182,1,17,684310000.0,0,142680.0,0.06,-0.069,5.0,6,2013.0,4,1,1,0,0,1,0
1183,0,47,1530000000.0,1,161120.0,-0.249,0.057300000000000004,3.6,1,1996.0,5,0,0,0,0,0,1
1184,1,49,12170000000.0,0,233120.0,0.07400000000000001,0.0639,3.9,4,1978.0,0,1,1,0,0,0,1
1185,1,8,408350000.0,1,130940.0,0.013000000000000001,-0.045,5.0,0,1996.0,4,1,1,0,0,1,0
1186,1,138,20130000000.0,0,3320000.0,0.11199999999999999,0.0383,3.8,1,1997.0,3,0,0,1,0,0,1
1187,1,26,85750000.0,0,21430.0,-2.895,0.0,2.6,3,1961.0,9,0,0,0,0,1,0
1188,1,126,3560000000.0,0,182650.0,0.055,0.0799,3.7,4,1944.0,0,0,1,0,0,1,0
1189,1,85,129340000.0,0,63960.0,0.831,0.6890000000000001,3.6,2,2005.0,10,0,0,0,0,0,1
1190,1,122,4830000000.0,0,5000000.0,0.23199999999999998,0.1343,3.7,2,2004.0,4,0,1,0,0,1,0
1191,1,23,416300000.0,0,363550.0,-0.47200000000000003,0.0,2.8,3,2005.0,4,0,1,0,0,0,1
1192,1,13,2280000000.0,0,351080.0,-0.207,-0.1252,3.8,2,1863.0,4,0,1,0,0,1,0
1193,1,13,651750000.0,0,144810.0,-0.177,-0.0592,3.3,3,1996.0,4,0,0,0,0,1,0
1194,1,122,11030000000.0,0,606540.0,-0.292,0.1349,4.0,4,1996.0,0,1,1,1,0,1,0
1195,1,13,143700000.0,1,12230.0,-0.14800000000000002,0.012,2.6,6,1924.0,0,0,1,0,0,1,0
1196,1,13,990130000.0,0,170280.0,0.501,0.1278,3.3,3,2007.0,5,0,0,0,0,1,0
1197,1,13,181620000.0,0,13190.0,0.42,0.0124,3.8,3,1913.0,9,1,1,0,0,1,0
1198,1,17,2400000000.0,1,1510000.0,-1.371,-0.658,3.7,3,1995.0,4,0,1,0,0,1,0
1199,1,13,3490000000.0,0,741490.0,-0.331,-0.0236,4.0,2,1858.0,10,1,1,0,0,1,0
1200,1,8,3180000000.0,0,863620.0,0.207,0.0739,2.8,5,1996.0,4,0,1,0,0,0,1
1201,1,13,9220000000.0,0,5190000.0,0.375,-0.0765,3.5,4,1864.0,0,0,0,0,0,0,1
1202,1,17,393220000.0,1,98810.0,-0.325,0.024,5.0,0,1996.0,4,1,1,0,0,1,0
1203,0,85,705080000.0,0,1230000.0,0.33899999999999997,0.8,3.9,2,1938.0,10,1,1,0,0,0,1
1204,1,13,2580000000.0,0,166320.0,-0.107,-0.04190000000000001,3.5,2,1972.0,4,0,1,0,0,1,0
1205,1,121,14220000000.0,1,172800.0,0.245,0.13369999999999999,3.9,2,1956.0,10,1,1,0,0,0,1
1206,0,33,2740000000.0,0,2130000.0,-0.135,0.13970000000000002,3.6,2,1996.0,4,0,1,0,0,0,1
1207,1,61,89020000000.0,0,2650000.0,-0.619,0.155,3.8,1,1968.0,7,1,1,1,0,0,1
1208,1,13,468520000.0,0,51680.0,-0.22399999999999998,-0.1487,5.0,5,1931.0,4,1,1,0,0,1,0
1209,1,61,71260000000.0,1,4510000.0,-0.18,0.17870000000000003,3.3,1,1984.0,7,0,0,1,0,1,0
1210,1,13,25870000000.0,1,5420000.0,-0.451,-0.0453,3.8,1,1989.0,7,0,1,1,0,1,0
1211,1,127,10090000000.0,0,699680.0,-0.294,0.1699,3.2,4,2002.0,0,0,0,0,0,1,0
1212,1,122,12260000000.0,0,674220.0,-7.71,0.2917,4.8,2,2001.0,4,1,1,0,0,1,0
1213,1,44,2780000000.0,1,187070.0,0.327,0.0622,3.7,4,1996.0,0,0,1,0,0,0,1
1214,1,17,394860000.0,0,734960.0,-0.136,-0.312,4.0,6,1996.0,4,0,1,0,0,1,0
1215,1,15,4219999999.9999995,0,506720.0,-0.075,0.022400000000000003,2.4,2,1985.0,10,0,0,0,0,1,0
1216,1,26,103080000.0,0,57780.0,5.471,-0.6788,1.4,6,1996.0,6,0,0,0,0,1,0
1217,1,51,5790000000.0,0,1390000.0,-0.32,0.0425,3.7,1,1974.0,7,0,1,0,0,0,1
1218,1,35,440080000.0,0,1240000.0,0.24100000000000002,0.38,3.9,5,1999.0,4,0,0,0,0,1,0
1219,0,41,8270000000.0,0,3970000.0,6.048,0.086,3.8,1,1969.0,3,1,1,0,0,1,0
1220,1,35,2450000000.0,0,1030000.0,0.381,-0.7215,3.5,6,1996.0,4,0,0,0,0,1,0
1221,1,13,490180000.0,1,77320.0,0.03,0.0149,4.1,3,1984.0,4,1,1,0,0,1,0
1222,1,114,331850000.0,0,483910.0,1.025,2.0566,3.0,2,1987.0,4,0,0,0,0,1,0
1223,1,84,416630000.0,0,298850.0,-0.703,0.40490000000000004,5.0,0,1996.0,4,1,1,0,0,1,0
1224,1,0,217830000.0,0,728850.0,2.261,2.0,3.6,6,2010.0,4,0,1,0,0,1,0
1225,1,91,5020000000.0,1,1080000.0,-0.076,0.0506,3.1,1,1919.0,5,0,0,0,0,0,1
1226,1,126,2540000000.0,0,135460.0,-0.22,0.15560000000000002,3.3,4,2015.0,5,0,0,0,0,0,1
1227,1,44,2410000000.0,0,2690000.0,0.8079999999999999,1.1723999999999999,4.7,1,1996.0,4,1,1,0,0,0,1
1228,1,61,21630000000.0,0,468380.0,-0.18300000000000002,0.1691,3.7,4,2000.0,5,1,1,1,0,0,1
1229,1,40,139920000.0,0,139490.0,0.015,0.188,3.6,6,2009.0,8,0,1,0,0,1,0
1230,1,38,455070000.0,1,940380.0,0.358,0.596,3.9,3,2007.0,4,0,1,0,0,1,0
1231,1,52,299660000.0,0,50240.0,0.189,0.0,4.1,5,1893.0,4,0,1,0,0,1,0
1232,0,112,515960000.00000006,0,544850.0,-1.31,1.0453000000000001,2.7,0,2007.0,9,0,0,0,0,0,1
1233,1,61,3220000000.0,0,956940.0,0.44799999999999995,0.0,4.8,3,2011.0,4,1,1,0,0,1,0
1234,1,13,244920000.0,0,21980.0,0.08900000000000001,0.1545,3.0,5,1996.0,4,0,0,0,0,1,0
1235,1,13,688270000.0,0,39450.0,-0.059000000000000004,0.2713,3.7,5,1865.0,5,1,1,0,0,1,0
1236,1,13,2270000000.0,0,763750.0,-0.524,-0.0302,3.6,2,1940.0,10,0,1,0,0,1,0
1237,1,2,14340000000.0,0,730630.0,0.084,0.13369999999999999,3.9,4,1883.0,5,0,1,1,0,0,1
1238,1,13,473010000.0,0,68670.0,0.14400000000000002,-0.1359,4.0,3,1887.0,6,1,1,0,0,1,0
1239,0,77,24320000000.0,1,246730.0,0.025,0.182,3.5,1,1996.0,3,0,0,0,0,0,1
1240,1,17,1510000000.0,0,429210.0,-1.202,-0.077,4.4,6,2008.0,2,1,1,0,0,1,0
1241,0,41,3360000000.0,1,156660.0,-0.068,0.1063,3.4,4,1996.0,10,0,0,0,0,0,1
1242,1,13,3740000000.0,0,1990000.0,-0.271,-0.0743,3.4,2,1864.0,10,0,1,0,0,0,1
1243,1,65,69280000.0,0,143190.0,0.589,1.234,3.4,3,1996.0,4,0,1,0,0,1,0
1244,1,72,1050000000.0,0,2580000.0,-0.6890000000000001,0.1698,2.5,0,1996.0,10,0,0,0,0,1,0
1245,0,54,27740000000.0,0,560220.0,0.149,0.065,4.2,0,1996.0,10,1,1,0,0,0,1
1246,1,13,181330000.0,1,28180.0,0.21300000000000002,0.0,2.9,2,1896.0,4,0,0,0,0,1,0
1247,1,33,495710000.0,0,622230.0,-5.3100000000000005,0.2655,2.8,6,1996.0,4,0,1,0,0,0,1
1248,1,22,3850000000.0,0,523730.0,3.089,0.1069,4.0,3,2006.0,4,1,1,0,0,1,0
1249,1,125,1770000000.0,0,1070000.0,-0.14300000000000002,0.0726,3.2,4,1919.0,0,0,0,0,0,0,1
1250,1,17,2660000000.0,0,2700000.0,0.27899999999999997,0.384,3.3,6,2005.0,1,0,1,0,0,1,0
1251,1,78,114240000.0,1,34540.0,-0.46799999999999997,0.0,3.5,3,1978.0,9,1,1,0,0,1,0
1252,1,108,1040000000.0,0,119310.0,0.609,0.2441,3.4,6,1996.0,4,0,0,0,0,0,1
1253,1,51,28980000.0,1,445370.0,0.51,0.0,2.0,0,1996.0,6,0,1,0,0,1,0
