,contry,Industry,Market_Cap,P_E,Avg_Volume,EPS_this_Y,EPS_next_Y,rating,Global_Company_Size,Founded,Revenue,Recommend_to_friend,Approve_of_CEO,inSNP500,Index
2153,0,54,2730000000.0,1,887070.0,4.87,308.90,4.0,1 to 50 Employees,1996.0,Less than $1 million (USD),5.0,5.0,0,AMEX
2154,0,54,1270000000.0,0,5580000.0,2.50,46.23,3.5,1001 to 5000 Employees,1980.0,$500 million to $1 billion (USD),3.8,5.0,0,AMEX
2155,0,138,44900000000.0,0,347100.0,26.60,0.00,3.9,10000+ Employees,1990.0,$5 to $10 billion (USD),3.85,4.05,0,NYSE
2156,1,88,275260000.0,0,2080000.0,-96.70,328.60,2.5,1001 to 5000 Employees,2010.0,$10+ billion (USD),1.35,2.6,0,NYSE
2157,1,17,1550000000.0,0,370620.0,123.50,-16.70,3.9,51 to 200 Employees,2008.0,$5 to $10 million (USD),3.45,3.95,0,NASD
2158,0,42,1590000000.0,1,210840.0,268.70,101.71,3.7,201 to 500 Employees,2005.0,$100 to $500 million (USD),2.8,5.0,0,NASD
2159,1,85,141740000.0,0,35000.0,-112.90,120.00,2.5,201 to 500 Employees,1998.0,$50 to $100 million (USD),1.6,1.0,0,NYSE
2160,1,55,253680000.0,1,94790.0,112.30,13.64,3.5,1001 to 5000 Employees,1955.0,$500 million to $1 billion (USD),3.15,2.65,0,NYSE
2161,1,125,3170000000.0,1,247180.0,0.30,373.30,4.0,1001 to 5000 Employees,2015.0,$1 to $2 billion (USD),4.1,4.9,0,NYSE
2162,1,56,282750000.0,1,221000.0,-34.30,25.00,3.3,201 to 500 Employees,2014.0,$100 to $500 million (USD),2.7,1.75,0,NASD
2163,1,77,1070000000.0000001,1,33340.0,-38.70,0.00,3.7,10000+ Employees,1971.0,$500 million to $1 billion (USD),3.05,3.95,0,AMEX
2164,1,99,3000000000.0,0,308190.0,12.80,365.12,5.0,1 to 50 Employees,1991.0,$100 to $500 million (USD),5.0,5.0,0,NYSE
2165,0,71,79040000.0,1,28820.0,114.30,0.00,3.0,51 to 200 Employees,1988.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2166,1,141,9720000000.0,0,4210000.0,-121.70,4.75,3.6,5001 to 10000 Employees,1987.0,$2 to $5 billion (USD),3.1,3.55,1,NYSE
2167,0,121,13990000000.0,1,255290.0,3.70,352.50,4.2,1001 to 5000 Employees,1986.0,$1 to $2 billion (USD),4.2,4.8,0,NASD
2168,1,33,142250000.0,0,10740.0,-201.40,0.00,2.5,201 to 500 Employees,1990.0,$50 to $100 million (USD),1.55,1.45,0,NASD
2169,1,85,80810000.0,0,132880.0,-71.50,424.60,4.2,1001 to 5000 Employees,2013.0,$500 million to $1 billion (USD),3.95,4.8,0,NYSE
2170,0,10,54880000000.0,0,76080000.0,57.20,83.60,3.7,501 to 1000 Employees,2015.0,$100 to $500 million (USD),3.1,4.75,0,NYSE
2171,0,10,2360000000.0,0,726650.0,-13.60,66.41,3.6,51 to 200 Employees,1996.0,$100 to $500 million (USD),3.3,5.0,0,NASD
2172,1,141,3900000000.0,0,477280.0,7.80,-26.54,4.2,1001 to 5000 Employees,1981.0,$1 to $2 billion (USD),4.05,5.0,0,NYSE
2173,1,10,6220000000.0,0,14460000.0,142.50,564.71,4.4,51 to 200 Employees,2014.0,Less than $1 million (USD),4.4,4.4,0,NASD
2174,1,17,3140000000.0,1,887420.0,1.20,25.60,3.3,201 to 500 Employees,1990.0,$100 to $500 million (USD),3.15,4.3,0,NASD
2175,1,17,873580000.0,0,246530.0,874.20,444.50,5.0,1 to 50 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2176,1,122,15600000000.0,0,5290000.0,29.00,12.30,3.7,1001 to 5000 Employees,2019.0,$2 to $5 billion (USD),3.25,3.5,1,NASD
2177,1,72,470410000.0,0,1170000.0,-50.30,511.58,4.1,201 to 500 Employees,1986.0,$100 to $500 million (USD),4.05,4.3,0,NYSE
2178,1,30,8580000000.0,1,3300000.0,98.60,11.87,3.7,10000+ Employees,1923.0,$5 to $10 billion (USD),3.75,4.25,1,NYSE
2179,1,38,439290000.0,0,193000.0,75.00,424.60,5.0,1 to 50 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2180,1,102,12850000000.0,0,14670000.0,54.40,-0.55,3.6,1 to 50 Employees,1996.0,$2 to $5 billion (USD),2.55,3.1,0,NYSE
2181,0,76,123920000.0,1,374660.0,501.20,-46.11,3.5,1001 to 5000 Employees,1996.0,$500 million to $1 billion (USD),5.0,5.0,0,NYSE
2182,1,8,1240000000.0,0,390470.0,13.20,352.50,4.5,1 to 50 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NASD
2183,1,65,1900000000.0,0,648190.0,455.87,564.71,4.5,51 to 200 Employees,2001.0,$50 to $100 million (USD),4.7,4.5,0,NASD
2184,0,76,589800000.0,1,652230.0,80.20,-1.15,3.5,1001 to 5000 Employees,1996.0,$500 million to $1 billion (USD),5.0,5.0,0,NYSE
2185,0,22,16469999999.999998,1,613810.0,455.87,372.60,4.0,10000+ Employees,1925.0,$10+ billion (USD),4.0,4.5,0,NYSE
2186,1,110,2310000000.0,0,762490.0,-33.10,444.50,3.3,5001 to 10000 Employees,1929.0,$2 to $5 billion (USD),2.75,3.25,0,NASD
2187,1,29,292560000.0,0,322930.0,-381.80,63.44,3.2,5001 to 10000 Employees,1980.0,$500 million to $1 billion (USD),2.1,2.3,0,NASD
2188,0,27,1890000000.0,0,17250000.0,99.10,0.00,3.0,1001 to 5000 Employees,1996.0,$50 to $100 million (USD),1.95,5.0,0,NASD
2189,1,33,2740000000.0,1,62070.0,151.20,-10.68,3.8,5001 to 10000 Employees,1996.0,$1 to $2 billion (USD),3.65,4.25,0,NYSE
2190,1,105,8300000000.000001,1,997450.0,-21.80,13.47,2.7,51 to 200 Employees,1996.0,$500 million to $1 billion (USD),1.2,5.0,0,NYSE
2191,0,85,404820000.0,0,55020.0,29.60,289.54,4.0,5001 to 10000 Employees,1983.0,$1 to $2 billion (USD),4.35,4.75,0,NYSE
2192,0,8,2840000000.0,1,142000.0,-189.60,18.27,2.9,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),0.6,5.0,0,NYSE
2193,1,65,431530000.0,0,13730.0,55.20,0.00,3.8,10000+ Employees,1994.0,$10+ billion (USD),3.6,4.05,0,NASD
2194,0,26,29220000000.0,1,40460000.0,0.00,564.71,4.1,10000+ Employees,1865.0,$10+ billion (USD),4.15,4.55,0,NYSE
2195,0,91,5170000000.0,0,696530.0,46.60,511.58,4.1,1001 to 5000 Employees,2015.0,$2 to $5 billion (USD),3.45,4.85,0,NYSE
2196,1,35,456260000.0,0,113110.0,455.87,564.71,4.5,201 to 500 Employees,1996.0,$100 to $500 million (USD),4.2,5.0,0,NASD
2197,1,85,6090000000.0,1,4410000.0,53.80,511.58,4.1,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),4.15,5.0,1,NYSE
2198,1,123,3840000000.0,0,2430000.0,30.70,410.80,4.0,201 to 500 Employees,2012.0,$100 to $500 million (USD),4.0,4.45,0,NYSE
2199,1,17,101530000.0,0,3680000.0,74.60,20.00,2.2,51 to 200 Employees,1996.0,$10 to $25 million (USD),2.1,5.0,0,NASD
2200,1,116,4490000000.0,0,96530.0,8.90,20.14,3.3,1001 to 5000 Employees,1968.0,$500 million to $1 billion (USD),3.2,4.25,0,NASD
2201,1,121,103510000000.0,0,1640000.0,-81.60,365.12,4.3,10000+ Employees,2004.0,$2 to $5 billion (USD),4.35,4.85,1,NYSE
2202,1,93,827100000.0,1,85370.0,-129.20,40.10,3.9,1001 to 5000 Employees,2004.0,$500 million to $1 billion (USD),4.45,5.0,0,NYSE
2203,1,78,594500000.0,1,249460.0,19.80,0.00,3.8,51 to 200 Employees,1996.0,$10 to $25 million (USD),3.3,3.45,0,NASD
2204,1,1,683830000.0,1,21170.0,15.70,0.00,3.1,1001 to 5000 Employees,1905.0,$100 to $500 million (USD),2.3,1.0,0,NYSE
2205,1,126,1940000000.0,1,78950.0,-472.00,11.71,3.5,5001 to 10000 Employees,2002.0,$1 to $2 billion (USD),3.0,3.55,0,NYSE
2206,1,119,502500000.0,0,731430.0,-75.60,165.80,2.9,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),2.15,2.55,0,NYSE
2207,1,85,314800000.0,0,701050.0,-520.50,433.30,3.2,1001 to 5000 Employees,1996.0,$500 million to $1 billion (USD),2.1,3.4,0,NYSE
2208,1,35,1100000000.0,0,35460.0,15.00,0.00,1.5,51 to 200 Employees,1996.0,$5 to $10 million (USD),0.75,5.0,0,NASD
2209,1,139,8790000000.0,0,3150000.0,-86.70,511.58,4.2,5001 to 10000 Employees,1992.0,$5 to $10 billion (USD),4.3,4.6,1,NYSE
2210,1,13,256180000.0,0,15500.0,68.30,436.60,4.3,201 to 500 Employees,2001.0,$100 to $500 million (USD),4.5,5.0,0,NASD
2211,1,17,1300000000.0,1,458650.0,455.87,373.30,4.0,51 to 200 Employees,2012.0,$100 to $500 million (USD),3.7,5.0,0,NASD
2212,1,132,234520000.0,0,25830.0,-107.50,0.00,3.5,201 to 500 Employees,1996.0,$100 to $500 million (USD),5.0,5.0,0,NYSE
2213,1,102,4870000000.0,0,6410000.0,-362.10,24.51,3.0,1 to 50 Employees,2011.0,$100 to $500 million (USD),2.5,5.0,0,NYSE
2214,1,87,2069999999.9999998,0,492330.0,-626.90,436.60,4.1,1001 to 5000 Employees,1999.0,$2 to $5 billion (USD),3.65,4.85,0,NYSE
2215,1,107,65090000000.0,1,1110000.0,-23.50,13.25,2.3,10000+ Employees,1982.0,$10+ billion (USD),1.05,1.1,1,NYSE
2216,1,61,3420000000.0,0,305600.0,9.90,11.67,3.9,5001 to 10000 Employees,1988.0,$5 to $10 billion (USD),3.8,4.6,0,NASD
2217,1,128,3490000000.0,1,249080.0,-4.70,364.15,4.3,1001 to 5000 Employees,1986.0,$2 to $5 billion (USD),4.35,4.7,0,NYSE
2218,0,78,40070000.0,1,475590.0,-90.30,-6.20,2.5,1 to 50 Employees,1996.0,$100 to $500 million (USD),2.15,2.6,0,NASD
2219,1,117,645400000.0,0,65970.0,-29.80,63.44,2.4,1001 to 5000 Employees,1969.0,$50 to $100 million (USD),1.15,2.05,0,NASD
2220,1,125,161260000.0,0,15310.0,-126.60,69.64,3.9,51 to 200 Employees,1996.0,$25 to $50 million (USD),3.55,5.0,0,NASD
2221,1,26,88100000.0,1,20480.0,4.80,0.00,3.7,501 to 1000 Employees,1996.0,$100 to $500 million (USD),3.3,3.85,0,AMEX
2222,1,17,5040000000.0,1,1290000.0,455.87,415.00,4.0,201 to 500 Employees,2014.0,$5 to $10 million (USD),3.8,4.1,0,NASD
2223,1,122,7700000000.0,0,2240000.0,-30.60,424.60,4.1,5001 to 10000 Employees,2009.0,$100 to $500 million (USD),3.65,4.65,0,NASD
2224,1,35,9190000000.0,0,882200.0,455.87,362.20,4.0,501 to 1000 Employees,2004.0,$100 to $500 million (USD),3.85,4.45,0,NASD
2225,1,8,22650000000.0,0,945000.0,-17.60,8.57,3.8,10000+ Employees,1889.0,$2 to $5 billion (USD),3.85,4.55,1,NASD
2226,1,78,975780000.0,0,183920.0,-6.40,26.89,2.8,1001 to 5000 Employees,1989.0,$100 to $500 million (USD),1.65,2.4,0,NASD
2227,1,121,52260000.0,1,377690.0,455.87,226.50,4.0,1001 to 5000 Employees,1996.0,$50 to $100 million (USD),4.05,4.95,0,NASD
2228,0,52,214780000.0,1,35410.0,26.00,0.00,3.0,5001 to 10000 Employees,1996.0,$100 to $500 million (USD),2.45,2.5,0,NYSE
2229,1,121,15590000000.0,0,9350000.0,331.40,9.68,3.8,5001 to 10000 Employees,1992.0,$1 to $2 billion (USD),3.75,4.6,0,NASD
2230,1,129,27760000000.0,0,3990000.0,83.40,-52.39,3.9,10000+ Employees,1971.0,$10+ billion (USD),3.55,4.25,1,NYSE
2231,1,78,3410000000.0,0,546720.0,-158.90,352.50,4.1,1001 to 5000 Employees,1997.0,$1 to $2 billion (USD),3.95,4.2,0,NASD
2232,1,17,12630000000.0,1,3730000.0,-32.00,350.14,3.7,501 to 1000 Employees,1987.0,$100 to $500 million (USD),3.35,3.8,0,NASD
2233,0,78,63200000.0,0,1310000.0,79.70,50.00,3.5,51 to 200 Employees,1996.0,$5 to $10 million (USD),3.35,5.0,0,NASD
2234,1,80,22670000000.0,0,983740.0,205.50,290.30,4.0,1001 to 5000 Employees,2000.0,$100 to $500 million (USD),3.95,4.9,0,NASD
2235,1,119,328680000.0,1,24720.0,-19.30,0.00,3.4,51 to 200 Employees,1996.0,$25 to $50 million (USD),4.4,2.8,0,NASD
2236,1,44,1330000000.0,1,77810.0,-12.90,11.88,3.6,1001 to 5000 Employees,1996.0,$100 to $500 million (USD),3.3,3.0,0,NASD
2237,0,87,584460000.0,0,113830.0,97.40,29.50,3.3,501 to 1000 Employees,1996.0,$100 to $500 million (USD),1.65,5.0,0,NYSE
2238,1,17,25620000.0,1,909210.0,-96.30,0.00,2.8,1 to 50 Employees,2005.0,Less than $1 million (USD),2.25,0.0,0,NASD
2239,0,118,2780000000.0,1,130780.0,37.40,9.70,3.8,501 to 1000 Employees,1993.0,$100 to $500 million (USD),3.6,4.75,0,NASD
2240,0,37,145830000000.0,1,914820.0,10.00,424.60,4.1,10000+ Employees,1923.0,$10+ billion (USD),4.0,4.5,0,NYSE
2241,1,113,17129999999.999998,0,20620.0,4.10,13.80,3.8,5001 to 10000 Employees,1948.0,$5 to $10 billion (USD),3.65,4.55,1,NYSE
2242,1,78,5530000000.0,0,435180.0,26.70,41.20,3.4,501 to 1000 Employees,2006.0,$100 to $500 million (USD),3.25,4.15,0,NYSE
2243,0,37,230970000000.0,1,1890000.0,14.20,564.71,4.2,10000+ Employees,1996.0,$10+ billion (USD),4.3,4.8,0,NYSE
2244,1,80,6800000000.0,0,2400000.0,-87.30,9.39,3.1,10000+ Employees,2019.0,$100 to $500 million (USD),2.1,2.1,0,NYSE
2245,1,35,6890000000.0,1,3750000.0,455.87,373.30,4.0,1001 to 5000 Employees,2010.0,$100 to $500 million (USD),3.95,4.6,0,NYSE
2246,1,13,1710000000.0,0,583890.0,-40.30,-9.45,2.9,1001 to 5000 Employees,1896.0,$100 to $500 million (USD),2.25,2.7,0,NASD
